HomeTeam,AwayTeam,Div,season,Date,FTR,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
Osnabruck,Karlsruhe,D2,2019,01/09/2019,H,3,0,1,0,H,20.0,10.0,7.0,3.0,8.0,6.0,19.0,16.0,2.0,3.0,0.0,0.0
Stuttgart,Bochum,D2,2019,02/09/2019,H,2,1,1,1,D,17.0,13.0,6.0,5.0,3.0,6.0,7.0,6.0,0.0,1.0,0.0,0.0
Greuther Furth,Wehen,D2,2019,13/09/2019,H,2,1,0,0,D,21.0,9.0,6.0,1.0,8.0,6.0,10.0,19.0,4.0,1.0,0.0,0.0
Karlsruhe,Sandhausen,D2,2019,13/09/2019,H,1,0,0,0,D,14.0,17.0,5.0,5.0,7.0,6.0,12.0,12.0,2.0,3.0,0.0,0.0
Hannover,Bielefeld,D2,2019,14/09/2019,A,0,2,0,1,A,13.0,7.0,4.0,4.0,6.0,2.0,13.0,15.0,5.0,1.0,1.0,0.0
Heidenheim,Holstein Kiel,D2,2019,14/09/2019,H,3,0,2,0,H,15.0,14.0,6.0,1.0,5.0,8.0,12.0,11.0,1.0,1.0,0.0,0.0
Regensburg,Stuttgart,D2,2019,14/09/2019,A,2,3,0,1,A,14.0,24.0,5.0,7.0,7.0,12.0,22.0,9.0,4.0,0.0,0.0,0.0
Bochum,Dresden,D2,2019,15/09/2019,D,2,2,0,0,D,23.0,7.0,7.0,5.0,7.0,1.0,11.0,15.0,2.0,3.0,0.0,0.0
Darmstadt,Nurnberg,D2,2019,15/09/2019,D,3,3,1,2,A,12.0,26.0,6.0,7.0,5.0,8.0,19.0,10.0,1.0,1.0,0.0,0.0
Erzgebirge Aue,Osnabruck,D2,2019,15/09/2019,H,1,0,1,0,H,22.0,14.0,6.0,3.0,5.0,4.0,16.0,14.0,2.0,5.0,1.0,0.0
St Pauli,Hamburg,D2,2019,16/09/2019,H,2,0,1,0,H,10.0,14.0,4.0,5.0,4.0,8.0,10.0,9.0,2.0,2.0,0.0,0.0
Heidenheim,Darmstadt,D2,2019,20/09/2019,H,1,0,0,0,D,9.0,13.0,5.0,2.0,6.0,4.0,11.0,12.0,2.0,0.0,0.0,0.0
Holstein Kiel,Hannover,D2,2019,20/09/2019,A,1,2,0,1,A,9.0,11.0,5.0,3.0,5.0,1.0,16.0,15.0,2.0,2.0,0.0,0.0
Nurnberg,Karlsruhe,D2,2019,21/09/2019,D,1,1,1,1,D,16.0,13.0,7.0,3.0,1.0,8.0,12.0,13.0,0.0,0.0,0.0,0.0
Sandhausen,Bochum,D2,2019,21/09/2019,D,1,1,0,0,D,20.0,14.0,6.0,5.0,5.0,6.0,15.0,12.0,1.0,4.0,0.0,0.0
Stuttgart,Greuther Furth,D2,2019,21/09/2019,H,2,0,1,0,H,16.0,15.0,5.0,3.0,3.0,3.0,20.0,16.0,1.0,4.0,0.0,0.0
Wehen,Bielefeld,D2,2019,21/09/2019,A,2,5,1,3,A,11.0,10.0,6.0,8.0,4.0,2.0,13.0,11.0,2.0,2.0,1.0,0.0
Dresden,Regensburg,D2,2019,22/09/2019,H,2,1,0,1,A,10.0,17.0,7.0,3.0,4.0,5.0,18.0,17.0,1.0,3.0,0.0,0.0
Hamburg,Erzgebirge Aue,D2,2019,22/09/2019,H,4,0,2,0,H,9.0,9.0,5.0,2.0,5.0,3.0,6.0,14.0,1.0,3.0,0.0,0.0
Osnabruck,St Pauli,D2,2019,22/09/2019,D,1,1,1,1,D,16.0,13.0,5.0,3.0,5.0,8.0,16.0,16.0,2.0,4.0,0.0,1.0
Bielefeld,Stuttgart,D2,2019,27/09/2019,A,0,1,0,0,D,10.0,11.0,2.0,4.0,2.0,4.0,12.0,5.0,3.0,1.0,1.0,0.0
Wehen,Osnabruck,D2,2019,27/09/2019,H,2,0,1,0,H,15.0,4.0,4.0,0.0,3.0,1.0,20.0,9.0,3.0,1.0,0.0,0.0
Bochum,Darmstadt,D2,2019,28/09/2019,D,2,2,2,1,H,15.0,10.0,5.0,6.0,5.0,4.0,19.0,12.0,2.0,1.0,0.0,0.0
Karlsruhe,Heidenheim,D2,2019,28/09/2019,D,1,1,1,0,H,17.0,10.0,3.0,2.0,7.0,8.0,11.0,12.0,2.0,3.0,0.0,0.0
Regensburg,Hamburg,D2,2019,28/09/2019,D,2,2,1,0,H,8.0,14.0,2.0,3.0,4.0,8.0,23.0,11.0,4.0,1.0,0.0,0.0
Erzgebirge Aue,Dresden,D2,2019,29/09/2019,H,4,1,3,1,H,12.0,9.0,7.0,2.0,5.0,11.0,14.0,10.0,3.0,2.0,0.0,0.0
Greuther Furth,Holstein Kiel,D2,2019,29/09/2019,A,0,3,0,1,A,6.0,18.0,2.0,9.0,3.0,5.0,14.0,13.0,1.0,1.0,0.0,0.0
St Pauli,Sandhausen,D2,2019,29/09/2019,H,2,0,2,0,H,21.0,18.0,7.0,4.0,7.0,5.0,13.0,18.0,2.0,1.0,0.0,0.0
Hannover,Nurnberg,D2,2019,30/09/2019,A,0,4,0,3,A,10.0,8.0,0.0,4.0,6.0,1.0,6.0,15.0,3.0,1.0,0.0,0.0
Darmstadt,Karlsruhe,D2,2019,04/10/2019,D,1,1,1,1,D,21.0,8.0,5.0,2.0,11.0,3.0,4.0,8.0,1.0,2.0,0.0,0.0
Stuttgart,Wehen,D2,2019,04/10/2019,A,1,2,1,2,A,30.0,6.0,6.0,4.0,8.0,1.0,10.0,9.0,1.0,3.0,0.0,1.0
Dresden,Hannover,D2,2019,05/10/2019,A,0,2,0,0,D,10.0,18.0,2.0,9.0,3.0,5.0,8.0,17.0,1.0,5.0,1.0,1.0
Hamburg,Greuther Furth,D2,2019,05/10/2019,H,2,0,0,0,D,21.0,12.0,8.0,3.0,12.0,3.0,9.0,16.0,1.0,3.0,0.0,0.0
Sandhausen,Erzgebirge Aue,D2,2019,05/10/2019,D,2,2,2,1,H,21.0,12.0,9.0,5.0,13.0,6.0,10.0,17.0,2.0,3.0,0.0,0.0
Heidenheim,Bochum,D2,2019,06/10/2019,A,2,3,1,2,A,20.0,8.0,6.0,4.0,11.0,0.0,12.0,13.0,0.0,3.0,0.0,0.0
Holstein Kiel,Regensburg,D2,2019,06/10/2019,A,1,2,1,1,D,20.0,6.0,5.0,3.0,11.0,4.0,11.0,10.0,1.0,1.0,0.0,0.0
Nurnberg,St Pauli,D2,2019,06/10/2019,D,1,1,0,1,A,21.0,10.0,7.0,2.0,8.0,2.0,12.0,10.0,3.0,1.0,0.0,0.0
Osnabruck,Bielefeld,D2,2019,07/10/2019,A,0,1,0,0,D,9.0,14.0,1.0,4.0,5.0,8.0,9.0,15.0,2.0,2.0,1.0,0.0
Erzgebirge Aue,Nurnberg,D2,2019,18/10/2019,H,4,3,0,0,D,9.0,17.0,6.0,5.0,2.0,5.0,15.0,15.0,3.0,2.0,0.0,1.0
Greuther Furth,Dresden,D2,2019,18/10/2019,H,2,0,2,0,H,11.0,11.0,3.0,1.0,3.0,0.0,12.0,18.0,1.0,3.0,0.0,0.0
Regensburg,Sandhausen,D2,2019,19/10/2019,H,1,0,0,0,D,7.0,16.0,2.0,1.0,7.0,5.0,10.0,20.0,0.0,4.0,0.0,0.0
St Pauli,Darmstadt,D2,2019,19/10/2019,A,0,1,0,0,D,20.0,16.0,4.0,6.0,10.0,6.0,14.0,12.0,2.0,2.0,0.0,0.0
Wehen,Heidenheim,D2,2019,19/10/2019,D,0,0,0,0,D,9.0,10.0,3.0,1.0,7.0,7.0,14.0,8.0,2.0,3.0,0.0,0.0
Bochum,Karlsruhe,D2,2019,20/10/2019,D,3,3,3,2,H,19.0,18.0,7.0,6.0,5.0,7.0,14.0,11.0,2.0,4.0,0.0,1.0
Hannover,Osnabruck,D2,2019,20/10/2019,D,0,0,0,0,D,20.0,9.0,4.0,4.0,6.0,3.0,9.0,13.0,2.0,2.0,0.0,0.0
Stuttgart,Holstein Kiel,D2,2019,20/10/2019,A,0,1,0,0,D,18.0,12.0,4.0,3.0,7.0,1.0,13.0,8.0,3.0,2.0,1.0,0.0
Bielefeld,Hamburg,D2,2019,21/10/2019,D,1,1,0,1,A,14.0,15.0,7.0,3.0,6.0,4.0,8.0,5.0,2.0,0.0,0.0,0.0
Darmstadt,Erzgebirge Aue,D2,2019,25/10/2019,H,1,0,0,0,D,9.0,9.0,1.0,2.0,3.0,4.0,9.0,7.0,4.0,0.0,0.0,0.0
Holstein Kiel,Bochum,D2,2019,25/10/2019,H,2,1,1,1,D,15.0,11.0,5.0,3.0,7.0,2.0,8.0,21.0,4.0,5.0,0.0,0.0
Dresden,Bielefeld,D2,2019,26/10/2019,A,0,1,0,0,D,5.0,14.0,1.0,7.0,0.0,8.0,13.0,9.0,3.0,2.0,0.0,0.0
Hamburg,Stuttgart,D2,2019,26/10/2019,H,6,2,3,1,H,13.0,13.0,6.0,5.0,3.0,4.0,9.0,14.0,1.0,3.0,0.0,0.0
Karlsruhe,Hannover,D2,2019,26/10/2019,D,3,3,1,2,A,20.0,13.0,7.0,7.0,5.0,3.0,15.0,16.0,3.0,4.0,0.0,1.0
Heidenheim,St Pauli,D2,2019,27/10/2019,H,1,0,0,0,D,12.0,15.0,2.0,4.0,7.0,2.0,14.0,14.0,0.0,2.0,0.0,0.0
Nurnberg,Regensburg,D2,2019,27/10/2019,D,1,1,1,0,H,13.0,14.0,2.0,4.0,7.0,3.0,10.0,13.0,0.0,4.0,0.0,0.0
Osnabruck,Greuther Furth,D2,2019,27/10/2019,D,0,0,0,0,D,13.0,14.0,4.0,3.0,2.0,4.0,21.0,17.0,4.0,3.0,0.0,0.0
Sandhausen,Wehen,D2,2019,28/10/2019,D,0,0,0,0,D,11.0,5.0,1.0,1.0,3.0,5.0,10.0,12.0,2.0,2.0,1.0,0.0
Hannover,Sandhausen,D2,2019,01/11/2019,D,1,1,1,0,H,15.0,17.0,1.0,6.0,0.0,7.0,15.0,9.0,3.0,0.0,0.0,0.0
Regensburg,Osnabruck,D2,2019,01/11/2019,D,3,3,2,0,H,16.0,18.0,6.0,9.0,3.0,6.0,19.0,12.0,4.0,2.0,0.0,0.0
Erzgebirge Aue,Heidenheim,D2,2019,02/11/2019,D,1,1,0,0,D,8.0,13.0,2.0,5.0,4.0,4.0,16.0,19.0,3.0,5.0,0.0,0.0
Greuther Furth,Darmstadt,D2,2019,02/11/2019,H,3,1,2,0,H,19.0,11.0,6.0,3.0,6.0,3.0,16.0,12.0,2.0,2.0,0.0,0.0
St Pauli,Karlsruhe,D2,2019,02/11/2019,D,2,2,0,0,D,19.0,14.0,8.0,4.0,3.0,5.0,11.0,15.0,2.0,3.0,0.0,0.0
Bielefeld,Holstein Kiel,D2,2019,03/11/2019,H,2,1,1,0,H,10.0,13.0,4.0,5.0,5.0,4.0,9.0,9.0,2.0,2.0,0.0,0.0
Stuttgart,Dresden,D2,2019,03/11/2019,H,3,1,2,0,H,16.0,10.0,5.0,4.0,6.0,1.0,10.0,11.0,2.0,3.0,0.0,0.0
Wehen,Hamburg,D2,2019,03/11/2019,D,1,1,0,0,D,9.0,20.0,2.0,7.0,6.0,8.0,18.0,4.0,1.0,0.0,1.0,0.0
Bochum,Nurnberg,D2,2019,04/11/2019,H,3,1,3,0,H,11.0,12.0,4.0,5.0,3.0,7.0,11.0,16.0,2.0,3.0,0.0,0.0
Dresden,Wehen,D2,2019,08/11/2019,H,1,0,1,0,H,11.0,8.0,5.0,2.0,4.0,1.0,18.0,17.0,3.0,3.0,0.0,0.0
St Pauli,Bochum,D2,2019,08/11/2019,D,1,1,1,1,D,13.0,11.0,4.0,4.0,12.0,3.0,12.0,11.0,1.0,2.0,0.0,0.0
Holstein Kiel,Hamburg,D2,2019,09/11/2019,D,1,1,1,0,H,9.0,11.0,2.0,2.0,2.0,7.0,12.0,9.0,2.0,2.0,0.0,1.0
Osnabruck,Stuttgart,D2,2019,09/11/2019,H,1,0,1,0,H,9.0,21.0,3.0,6.0,1.0,8.0,11.0,22.0,1.0,3.0,0.0,0.0
Sandhausen,Greuther Furth,D2,2019,09/11/2019,H,3,2,1,1,D,23.0,8.0,6.0,4.0,6.0,4.0,18.0,18.0,3.0,2.0,0.0,0.0
Darmstadt,Regensburg,D2,2019,10/11/2019,D,2,2,0,1,A,23.0,7.0,9.0,2.0,9.0,1.0,13.0,12.0,0.0,2.0,0.0,0.0
Heidenheim,Hannover,D2,2019,10/11/2019,H,4,0,1,0,H,18.0,11.0,7.0,1.0,4.0,4.0,10.0,6.0,0.0,0.0,0.0,1.0
Nurnberg,Bielefeld,D2,2019,10/11/2019,A,1,5,0,3,A,14.0,9.0,5.0,6.0,8.0,1.0,12.0,8.0,2.0,2.0,0.0,0.0
Karlsruhe,Erzgebirge Aue,D2,2019,11/11/2019,D,1,1,0,1,A,31.0,9.0,5.0,4.0,9.0,4.0,10.0,10.0,0.0,3.0,0.0,1.0
Bochum,Osnabruck,D2,2019,22/11/2019,D,1,1,1,1,D,17.0,22.0,7.0,7.0,4.0,7.0,19.0,8.0,1.0,2.0,0.0,0.0
Erzgebirge Aue,St Pauli,D2,2019,22/11/2019,H,3,1,2,0,H,13.0,14.0,7.0,5.0,5.0,9.0,10.0,12.0,2.0,1.0,0.0,0.0
Bielefeld,Sandhausen,D2,2019,23/11/2019,D,1,1,1,1,D,13.0,15.0,2.0,6.0,3.0,7.0,8.0,11.0,1.0,1.0,0.0,0.0
Hamburg,Dresden,D2,2019,23/11/2019,H,2,1,0,0,D,16.0,12.0,8.0,4.0,7.0,2.0,10.0,13.0,1.0,3.0,0.0,0.0
Wehen,Holstein Kiel,D2,2019,23/11/2019,A,3,6,2,4,A,20.0,13.0,7.0,10.0,8.0,6.0,10.0,7.0,3.0,2.0,0.0,0.0
Greuther Furth,Nurnberg,D2,2019,24/11/2019,D,0,0,0,0,D,10.0,15.0,2.0,3.0,9.0,7.0,9.0,16.0,2.0,3.0,0.0,0.0
Regensburg,Heidenheim,D2,2019,24/11/2019,H,3,1,1,0,H,19.0,11.0,7.0,3.0,2.0,3.0,14.0,12.0,1.0,2.0,0.0,0.0
Stuttgart,Karlsruhe,D2,2019,24/11/2019,H,3,0,0,0,D,17.0,7.0,4.0,2.0,8.0,5.0,13.0,21.0,1.0,1.0,1.0,0.0
Hannover,Darmstadt,D2,2019,25/11/2019,A,1,2,1,2,A,17.0,10.0,4.0,8.0,7.0,4.0,16.0,18.0,5.0,2.0,1.0,0.0
Karlsruhe,Regensburg,D2,2019,29/11/2019,H,4,1,2,0,H,19.0,16.0,11.0,5.0,6.0,4.0,17.0,12.0,1.0,1.0,0.0,0.0
Osnabruck,Hamburg,D2,2019,29/11/2019,H,2,1,2,0,H,19.0,18.0,7.0,6.0,5.0,8.0,6.0,5.0,1.0,1.0,0.0,0.0
Bochum,Erzgebirge Aue,D2,2019,30/11/2019,H,2,0,0,0,D,16.0,11.0,4.0,0.0,2.0,2.0,13.0,17.0,2.0,4.0,0.0,1.0
Dresden,Holstein Kiel,D2,2019,30/11/2019,A,1,2,0,2,A,9.0,8.0,5.0,3.0,4.0,4.0,21.0,11.0,3.0,0.0,0.0,0.0
Nurnberg,Wehen,D2,2019,30/11/2019,A,0,2,0,1,A,24.0,5.0,4.0,2.0,5.0,2.0,13.0,11.0,1.0,1.0,0.0,0.0
St Pauli,Hannover,D2,2019,30/11/2019,A,0,1,0,1,A,9.0,8.0,2.0,2.0,4.0,2.0,16.0,19.0,1.0,3.0,0.0,0.0
Darmstadt,Bielefeld,D2,2019,01/12/2019,A,1,3,0,0,D,18.0,11.0,9.0,5.0,4.0,7.0,5.0,11.0,0.0,2.0,0.0,0.0
Heidenheim,Greuther Furth,D2,2019,01/12/2019,H,1,0,0,0,D,15.0,19.0,7.0,1.0,4.0,10.0,12.0,12.0,1.0,3.0,0.0,0.0
Sandhausen,Stuttgart,D2,2019,01/12/2019,H,2,1,2,0,H,16.0,24.0,5.0,6.0,6.0,15.0,13.0,10.0,5.0,3.0,0.0,0.0
Bielefeld,Karlsruhe,D2,2019,06/12/2019,D,2,2,0,1,A,23.0,8.0,4.0,3.0,10.0,7.0,8.0,12.0,1.0,3.0,0.0,0.0
Hamburg,Heidenheim,D2,2019,06/12/2019,A,0,1,0,0,D,16.0,9.0,9.0,2.0,8.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0
Greuther Furth,Bochum,D2,2019,07/12/2019,H,3,1,1,0,H,17.0,9.0,7.0,2.0,1.0,2.0,16.0,14.0,1.0,3.0,0.0,0.0
Hannover,Erzgebirge Aue,D2,2019,07/12/2019,H,3,2,1,1,D,22.0,11.0,5.0,1.0,14.0,3.0,24.0,10.0,2.0,3.0,0.0,0.0
Holstein Kiel,Osnabruck,D2,2019,07/12/2019,A,2,4,2,1,H,14.0,12.0,5.0,6.0,5.0,3.0,12.0,15.0,3.0,1.0,1.0,0.0
Dresden,Sandhausen,D2,2019,08/12/2019,D,1,1,1,1,D,15.0,18.0,7.0,7.0,5.0,4.0,13.0,13.0,4.0,2.0,0.0,0.0
Regensburg,St Pauli,D2,2019,08/12/2019,H,1,0,1,0,H,14.0,11.0,3.0,3.0,7.0,7.0,18.0,8.0,2.0,3.0,0.0,1.0
Wehen,Darmstadt,D2,2019,08/12/2019,D,0,0,0,0,D,15.0,14.0,2.0,6.0,5.0,5.0,10.0,7.0,1.0,2.0,0.0,1.0
Stuttgart,Nurnberg,D2,2019,09/12/2019,H,3,1,0,1,A,14.0,10.0,6.0,1.0,7.0,3.0,10.0,12.0,2.0,1.0,0.0,0.0
Bochum,Hannover,D2,2019,13/12/2019,H,2,1,2,0,H,11.0,24.0,8.0,10.0,6.0,9.0,18.0,12.0,2.0,2.0,0.0,0.0
Erzgebirge Aue,Regensburg,D2,2019,13/12/2019,H,1,0,1,0,H,12.0,11.0,4.0,2.0,4.0,6.0,10.0,18.0,0.0,3.0,0.0,0.0
Heidenheim,Bielefeld,D2,2019,14/12/2019,D,0,0,0,0,D,12.0,13.0,3.0,3.0,2.0,7.0,6.0,9.0,0.0,2.0,0.0,0.0
Karlsruhe,Greuther Furth,D2,2019,14/12/2019,A,1,5,1,2,A,15.0,15.0,3.0,7.0,8.0,1.0,15.0,14.0,4.0,5.0,0.0,0.0
St Pauli,Wehen,D2,2019,14/12/2019,H,3,1,1,0,H,12.0,6.0,6.0,3.0,3.0,4.0,4.0,8.0,1.0,2.0,0.0,0.0
Nurnberg,Holstein Kiel,D2,2019,15/12/2019,D,2,2,1,0,H,11.0,13.0,4.0,4.0,3.0,4.0,15.0,14.0,1.0,1.0,0.0,0.0
Osnabruck,Dresden,D2,2019,15/12/2019,H,3,0,1,0,H,17.0,3.0,9.0,0.0,3.0,1.0,7.0,15.0,1.0,2.0,0.0,0.0
Sandhausen,Hamburg,D2,2019,15/12/2019,D,1,1,1,0,H,12.0,25.0,5.0,4.0,5.0,6.0,9.0,10.0,1.0,1.0,0.0,0.0
Darmstadt,Stuttgart,D2,2019,16/12/2019,D,1,1,1,1,D,12.0,18.0,6.0,8.0,5.0,10.0,6.0,15.0,1.0,5.0,0.0,0.0
Karlsruhe,Wehen,D2,2019,20/12/2019,A,0,1,0,0,D,19.0,8.0,2.0,5.0,8.0,1.0,7.0,19.0,2.0,3.0,0.0,0.0
Nurnberg,Dresden,D2,2019,20/12/2019,H,2,0,1,0,H,15.0,8.0,3.0,2.0,7.0,5.0,12.0,10.0,3.0,4.0,0.0,0.0
Darmstadt,Hamburg,D2,2019,21/12/2019,D,2,2,1,2,A,11.0,16.0,5.0,6.0,2.0,4.0,18.0,12.0,0.0,1.0,0.0,0.0
Erzgebirge Aue,Greuther Furth,D2,2019,21/12/2019,H,3,1,1,0,H,16.0,10.0,8.0,3.0,2.0,4.0,12.0,19.0,1.0,4.0,0.0,0.0
Hannover,Stuttgart,D2,2019,21/12/2019,D,2,2,1,0,H,17.0,14.0,6.0,5.0,8.0,4.0,14.0,15.0,1.0,3.0,0.0,0.0
St Pauli,Bielefeld,D2,2019,21/12/2019,H,3,0,2,0,H,11.0,19.0,4.0,5.0,5.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0
Bochum,Regensburg,D2,2019,22/12/2019,A,2,3,1,2,A,20.0,14.0,4.0,6.0,11.0,6.0,11.0,12.0,1.0,3.0,0.0,1.0
Heidenheim,Osnabruck,D2,2019,22/12/2019,H,3,1,1,0,H,14.0,13.0,5.0,5.0,6.0,7.0,15.0,4.0,1.0,3.0,0.0,1.0
Sandhausen,Holstein Kiel,D2,2019,22/12/2019,D,2,2,0,1,A,15.0,18.0,4.0,6.0,11.0,3.0,11.0,11.0,1.0,1.0,0.0,0.0
Bielefeld,Bochum,D2,2019,28/01/2020,H,2,0,1,0,H,19.0,5.0,4.0,2.0,6.0,3.0,11.0,13.0,5.0,8.0,0.0,1.0
Greuther Furth,St Pauli,D2,2019,28/01/2020,H,3,0,1,0,H,24.0,11.0,7.0,2.0,6.0,10.0,14.0,13.0,1.0,1.0,0.0,0.0
Regensburg,Hannover,D2,2019,28/01/2020,H,1,0,1,0,H,10.0,9.0,7.0,4.0,8.0,6.0,11.0,15.0,1.0,4.0,0.0,0.0
Wehen,Erzgebirge Aue,D2,2019,28/01/2020,H,1,0,1,0,H,8.0,17.0,2.0,4.0,6.0,1.0,16.0,17.0,6.0,1.0,1.0,0.0
Stuttgart,Heidenheim,D2,2019,29/01/2020,H,3,0,1,0,H,12.0,10.0,5.0,1.0,3.0,5.0,9.0,12.0,2.0,1.0,0.0,0.0
Dresden,Karlsruhe,D2,2019,29/01/2020,H,1,0,1,0,H,10.0,9.0,3.0,1.0,4.0,2.0,12.0,12.0,5.0,1.0,0.0,0.0
Holstein Kiel,Darmstadt,D2,2019,29/01/2020,D,1,1,1,1,D,22.0,6.0,6.0,1.0,5.0,1.0,5.0,16.0,1.0,3.0,0.0,0.0
Osnabruck,Sandhausen,D2,2019,29/01/2020,A,1,3,0,1,A,9.0,15.0,3.0,7.0,1.0,4.0,9.0,19.0,3.0,4.0,1.0,0.0
Hamburg,Nurnberg,D2,2019,30/01/2020,H,4,1,2,0,H,16.0,5.0,6.0,3.0,5.0,1.0,5.0,13.0,2.0,4.0,0.0,0.0
Erzgebirge Aue,Bielefeld,D2,2019,31/01/2020,D,0,0,0,0,D,8.0,9.0,4.0,3.0,2.0,9.0,11.0,10.0,3.0,2.0,0.0,0.0
Regensburg,Greuther Furth,D2,2019,31/01/2020,A,0,2,0,2,A,20.0,11.0,5.0,8.0,12.0,4.0,19.0,17.0,4.0,4.0,0.0,0.0
Hannover,Wehen,D2,2019,01/02/2020,D,2,2,0,1,A,17.0,12.0,4.0,6.0,8.0,8.0,6.0,8.0,1.0,2.0,0.0,0.0
Karlsruhe,Holstein Kiel,D2,2019,01/02/2020,A,0,2,0,2,A,18.0,19.0,4.0,6.0,7.0,6.0,17.0,8.0,3.0,1.0,1.0,0.0
St Pauli,Stuttgart,D2,2019,01/02/2020,D,1,1,0,0,D,10.0,13.0,5.0,4.0,4.0,4.0,7.0,10.0,1.0,1.0,0.0,0.0
Darmstadt,Osnabruck,D2,2019,02/02/2020,D,2,2,1,1,D,23.0,16.0,11.0,7.0,13.0,7.0,11.0,12.0,4.0,4.0,0.0,1.0
Heidenheim,Dresden,D2,2019,02/02/2020,D,0,0,0,0,D,11.0,8.0,3.0,1.0,7.0,1.0,12.0,11.0,1.0,1.0,0.0,0.0
Nurnberg,Sandhausen,D2,2019,02/02/2020,H,2,0,1,0,H,12.0,15.0,3.0,2.0,3.0,9.0,10.0,10.0,3.0,1.0,1.0,0.0
Bochum,Hamburg,D2,2019,03/02/2020,A,1,3,0,0,D,17.0,20.0,3.0,5.0,4.0,9.0,11.0,7.0,1.0,1.0,0.0,0.0
Dresden,Darmstadt,D2,2019,07/02/2020,A,2,3,1,3,A,11.0,19.0,7.0,7.0,2.0,4.0,12.0,11.0,3.0,1.0,1.0,0.0
Sandhausen,Heidenheim,D2,2019,07/02/2020,A,0,1,0,1,A,17.0,9.0,3.0,3.0,7.0,8.0,13.0,14.0,2.0,2.0,0.0,0.0
Hamburg,Karlsruhe,D2,2019,08/02/2020,H,2,0,0,0,D,18.0,6.0,5.0,2.0,7.0,3.0,7.0,14.0,1.0,1.0,0.0,0.0
Osnabruck,Nurnberg,D2,2019,08/02/2020,A,0,1,0,0,D,5.0,11.0,1.0,6.0,2.0,2.0,11.0,19.0,3.0,3.0,0.0,0.0
Stuttgart,Erzgebirge Aue,D2,2019,08/02/2020,H,3,0,2,0,H,20.0,10.0,8.0,2.0,6.0,3.0,9.0,12.0,3.0,2.0,0.0,0.0
Bielefeld,Regensburg,D2,2019,09/02/2020,H,6,0,2,0,H,19.0,5.0,9.0,0.0,8.0,2.0,4.0,16.0,0.0,3.0,0.0,0.0
Greuther Furth,Hannover,D2,2019,09/02/2020,A,1,3,0,1,A,17.0,8.0,7.0,4.0,13.0,3.0,13.0,19.0,2.0,5.0,0.0,1.0
Wehen,Bochum,D2,2019,09/02/2020,A,0,1,0,1,A,17.0,12.0,3.0,4.0,11.0,5.0,13.0,12.0,1.0,4.0,0.0,0.0
Holstein Kiel,St Pauli,D2,2019,10/02/2020,H,2,1,1,0,H,12.0,9.0,5.0,4.0,7.0,8.0,6.0,7.0,1.0,2.0,0.0,0.0
Heidenheim,Nurnberg,D2,2019,14/02/2020,D,2,2,1,1,D,16.0,11.0,7.0,4.0,7.0,0.0,11.0,13.0,1.0,3.0,0.0,0.0
St Pauli,Dresden,D2,2019,14/02/2020,D,0,0,0,0,D,20.0,3.0,8.0,1.0,8.0,2.0,8.0,10.0,2.0,3.0,0.0,0.0
Greuther Furth,Bielefeld,D2,2019,15/02/2020,A,2,4,0,2,A,16.0,15.0,5.0,7.0,5.0,3.0,10.0,11.0,0.0,0.0,0.0,0.0
Hannover,Hamburg,D2,2019,15/02/2020,D,1,1,0,0,D,9.0,14.0,1.0,5.0,2.0,6.0,18.0,11.0,4.0,0.0,0.0,0.0
Regensburg,Wehen,D2,2019,15/02/2020,H,1,0,0,0,D,14.0,9.0,5.0,2.0,7.0,6.0,12.0,11.0,2.0,2.0,0.0,0.0
Darmstadt,Sandhausen,D2,2019,16/02/2020,H,1,0,0,0,D,11.0,9.0,6.0,0.0,3.0,5.0,10.0,10.0,3.0,2.0,1.0,0.0
Erzgebirge Aue,Holstein Kiel,D2,2019,16/02/2020,A,1,2,0,1,A,18.0,9.0,4.0,6.0,6.0,1.0,15.0,9.0,3.0,2.0,0.0,0.0
Karlsruhe,Osnabruck,D2,2019,16/02/2020,D,1,1,1,0,H,23.0,13.0,9.0,4.0,6.0,7.0,13.0,10.0,4.0,2.0,0.0,1.0
Bochum,Stuttgart,D2,2019,17/02/2020,A,0,1,0,0,D,12.0,18.0,4.0,7.0,1.0,8.0,10.0,17.0,1.0,1.0,0.0,0.0
Osnabruck,Erzgebirge Aue,D2,2019,21/02/2020,D,0,0,0,0,D,8.0,7.0,2.0,3.0,5.0,2.0,13.0,17.0,1.0,3.0,0.0,0.0
Wehen,Greuther Furth,D2,2019,21/02/2020,D,1,1,1,0,H,9.0,16.0,3.0,5.0,2.0,6.0,14.0,11.0,1.0,1.0,0.0,0.0
Dresden,Bochum,D2,2019,22/02/2020,A,1,2,0,0,D,10.0,10.0,2.0,4.0,6.0,1.0,15.0,17.0,0.0,1.0,0.0,0.0
Hamburg,St Pauli,D2,2019,22/02/2020,A,0,2,0,2,A,19.0,8.0,4.0,4.0,10.0,6.0,3.0,14.0,0.0,4.0,0.0,0.0
Holstein Kiel,Heidenheim,D2,2019,22/02/2020,A,0,1,0,0,D,10.0,13.0,2.0,4.0,6.0,3.0,9.0,18.0,1.0,3.0,0.0,1.0
